message_id,from_id,message,date
16509,,"Почему нельзя если у нас в F.A.Q написано что можно выводить на Tonkeeper, TonHub, MYTONWALLET, Ton Space",2024-06-12 17:13:39+00:00
16508,PeerUser(user_id=6675601379),а вывод на тонкипер нельзя что-ли,2024-06-12 17:13:18+00:00
16507,,Только Ton Space,2024-06-12 17:12:38+00:00
16506,PeerUser(user_id=1641287950),Они же в тг кошелек придут?,2024-06-12 17:12:28+00:00
16505,,Eng chat: @brettcoinen_chat,2024-06-12 17:05:55+00:00
16504,PeerUser(user_id=6223707663),when sloww widraw?,2024-06-12 17:05:37+00:00
16503,,Быстрые выводы скоро будут все обработаны,2024-06-12 17:03:18+00:00
16502,,Чат открыт,2024-06-12 17:03:05+00:00
16501,PeerUser(user_id=1229693046),,2024-06-12 16:29:59+00:00
16500,PeerUser(user_id=6006484316),,2024-06-12 16:16:52+00:00
16499,PeerUser(user_id=1716017372),,2024-06-12 08:05:15+00:00
16498,PeerUser(user_id=1716017372),,2024-06-12 08:04:59+00:00
16497,PeerUser(user_id=1716017372),,2024-06-12 08:04:42+00:00
16496,PeerUser(user_id=5028900718),,2024-06-12 06:20:09+00:00
16495,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: AndriOkey
🔵Amount: 10000 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/e84c4b83b5f553c32ab87d95b6201815ed19ec10ff8de81c7f3b0855688d187f",2024-06-12 00:31:15+00:00
16490,PeerUser(user_id=796504574),Я в  курсі ),2024-06-11 17:22:26+00:00
16489,PeerUser(user_id=5134140804),$BRETT,2024-06-11 17:21:53+00:00
16488,PeerUser(user_id=796504574),20+-,2024-06-11 17:21:21+00:00
16487,PeerUser(user_id=6006484316),Їх можна вивести вже,2024-06-11 17:21:00+00:00
16486,PeerUser(user_id=796504574),Після лістингу буде можливо вивести токени ?,2024-06-11 17:20:06+00:00
16484,PeerUser(user_id=5140318919),Когда будет листинг?,2024-06-11 17:18:17+00:00
16483,PeerUser(user_id=393178474),Когда придёт вывод?,2024-06-11 17:15:43+00:00
16482,PeerUser(user_id=6379422232),𝗛𝗕𝗗 𝗙𝗢𝗥 𝗔𝗟𝗟,2024-06-11 17:06:45+00:00
16481,PeerUser(user_id=7091086018),@BrettAirdrop_bot,2024-06-11 17:00:18+00:00
16468,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Sintaairdroper
🔵Amount: 18000 $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/b9e47e214cd96c740285d3d7f9b317e6b4b2658f147cec5ac2f09f566eaac5d3",2024-06-11 14:28:38+00:00
16467,,Eng chat @brettcoinen_chat,2024-06-11 14:27:58+00:00
16464,,Сняли за неактивных рефералов,2024-06-11 14:24:49+00:00
16463,PeerUser(user_id=485517647),"А я чёт думал вся сумма будет, но ладно спасибо)",2024-06-11 14:24:38+00:00
16462,PeerUser(user_id=790399072),How do I claim this ??,2024-06-11 14:23:43+00:00
16461,PeerUser(user_id=485517647),"Request to withdraw

Who requested: ⚡️Zippa14
UserId: 485517647
Wallet: UQBjpBo5sSmCCGR50KQF6zdUUTW-J5QAkRNGE3IpisTs6DML
Sum: 18600

 Approved by administrator!",2024-06-11 14:23:37+00:00
16460,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Zippa14
🔵Amount: 11000 18600  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/ab063812c2b5460d2fda701ad59504137689d3d08c1d3ca1796a7d1c37a21c60",2024-06-11 14:22:59+00:00
16459,PeerUser(user_id=485517647),Я помню ту акцию,2024-06-11 14:20:12+00:00
16458,,Акция была на 1 день,2024-06-11 14:19:32+00:00
16457,PeerUser(user_id=440685122),Были дни когда по 500 давали за рефа,2024-06-11 14:19:18+00:00
16456,PeerUser(user_id=485517647),Хорошо ожидать тока приходить) спасибо за ответ,2024-06-11 14:18:53+00:00
16455,,Ну я изза этого и говорю что ваш вывод на проверке,2024-06-11 14:18:15+00:00
16454,PeerUser(user_id=485517647),"Хм, я выводил 135к монет до этого вывели 100 -35к сделали",2024-06-11 14:17:47+00:00
16453,,138 * 300 = 41400 $BRETT,2024-06-11 14:16:31+00:00
16452,PeerUser(user_id=485517647),"Там большая часть монет что налутал в боте, и чеки, от рефов там мало монет, в общем жду вывод свой)",2024-06-11 14:15:53+00:00
16451,,вчера вечером только начали выводить,2024-06-11 14:15:27+00:00
16450,,1 день телеграм лежал мы не выводили,2024-06-11 14:15:16+00:00
16449,PeerUser(user_id=485517647),2 дня?,2024-06-11 14:14:44+00:00
16448,,средства проверяют на получение с неактивных рефералов которые капчу не прошли,2024-06-11 14:14:21+00:00
16447,,Он на проверке,2024-06-11 14:14:04+00:00
16446,PeerUser(user_id=485517647),А за вывод?,2024-06-11 14:13:36+00:00
16445,,Можете написать в поддержку вам предоставят доказательство что они не прошли капчу и так же что они не было активные,2024-06-11 14:12:41+00:00
16443,PeerUser(user_id=485517647),"И что там с мои выводом, первый раз случайно отменили, монеты вернули, щас поставил по новой, но уже больше 18 к монет, но они не приходят уже 2 сутки мне",2024-06-11 14:12:19+00:00
16442,PeerUser(user_id=485517647),"А че меня так крепко побрило по рефам? Было почти 300, все живые люди через группы приглашал покупал посты, а щас даже не нахожусь в таблице так как оставили 134 всего",2024-06-11 14:11:17+00:00
16439,PeerUser(user_id=7172662934),Yes,2024-06-11 14:02:06+00:00
16436,PeerUser(user_id=944374907),Ура на раздачу попал,2024-06-11 13:59:08+00:00
16435,PeerUser(user_id=5082882946),Спасибо,2024-06-11 13:54:39+00:00
16434,,"🚀 Airdrop cheque for 12000 $BRETT


Inside cheque: 30 activation(s) for 400 $BRETT",2024-06-11 13:54:26+00:00
16433,,Скоро итоги рейтинга на 70000$ участвуйте 😌,2024-06-11 13:53:16+00:00
16432,,"🏆 Rating referals with prize pool 50.000.000 $BRETT
(70.000$)

1. @fuscizearning • 839 refferals 
2. @HEKPY3 • 791 refferals 
3. @None • 766 refferals 
4. @Achaemenid_369 • 684 refferals 
5. @None • 608 refferals 
6. @None • 577 refferals 
7. @imamirravani • 568 refferals 
8. @None • 504 refferals 
9. @Obrit26 • 376 refferals 
10. @Taufiktsany002 • 376 refferals 
11. @sh2nki • 324 refferals 
12. @ndieaditya14 • 296 refferals 
13. @assawauh • 279 refferals 
14. @bangazzah17 • 247 refferals 
15. @ovonte • 228 refferals 
16. @ntruv • 212 refferals 
17. @syarahmey • 211 refferals 
18. @Sempolxx • 187 refferals 
19. @Kunci_pintu • 186 refferals 
20. @ewjbdj • 176 refferals 

🎉 The results of the referral rating with an award of 50.000.000 $BRETT (70.000$) - 20.06.2024 at 18:00 pm",2024-06-11 13:52:59+00:00
16431,,Чат открыт,2024-06-11 13:52:28+00:00
16430,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: assawauh
🔵Amount: 75000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/06b88fc80c9605b7f39c739ea6504385f5655e92da7c680db024243b5dd64d99",2024-06-10 22:43:26+00:00
16429,PeerUser(user_id=710643613),,2024-06-10 14:07:26+00:00
16428,PeerUser(user_id=1122751516),,2024-06-10 12:59:28+00:00
16427,PeerUser(user_id=7110263846),Ha,2024-06-10 12:02:57+00:00
16426,PeerUser(user_id=5283670162),Hello,2024-06-10 11:55:38+00:00
16422,PeerUser(user_id=6873985589),"🚀 Airdrop cheque for 1250000 $BRETT


Inside cheque: 1000 activation(s) for 1250 $BRETT",2024-06-10 11:17:18+00:00
16420,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: shrywardany
🔵Amount: 10000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/4460d9ab284b2aa1086c334823a4d837e2942f30295f2dee95ac92a190a7879f",2024-06-10 11:12:01+00:00
16419,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: HEKPY3
🔵Amount: 20000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/75cfc4e1b394021d9bc04dd2da069f3244362a34ccff7d5daf2ec2e58a8badcd",2024-06-10 05:43:05+00:00
16418,PeerUser(user_id=6057695338),,2024-06-10 05:28:58+00:00
16417,PeerUser(user_id=6057695338),,2024-06-10 05:28:41+00:00
16416,PeerUser(user_id=215928695),,2024-06-10 03:28:22+00:00
16415,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: shitcoinloversss
🔵Amount: 10000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/423bb496aa07a6aa31c3073bfbf789f18e76059f544785aa98acad29ac01a0eb",2024-06-10 00:12:30+00:00
16414,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: MeongAnimationStudio
🔵Amount: 10000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/7c26d97554a111e7df34c9e9d90f2b3589fd2144975edfa11553e2ff25cd9ec0",2024-06-10 00:07:28+00:00
16413,PeerUser(user_id=5013724670),,2024-06-09 22:43:36+00:00
16412,PeerUser(user_id=1122751516),,2024-06-09 21:40:46+00:00
16411,PeerUser(user_id=532151704),,2024-06-09 21:29:32+00:00
16410,,Eng chat: @brettcoinen_chat,2024-06-09 19:14:11+00:00
16408,,Правда?,2024-06-09 19:13:29+00:00
16407,PeerUser(user_id=5778709837),🤔🤔,2024-06-09 19:13:28+00:00
16406,PeerUser(user_id=5118564738),20 же должен был быть 😅,2024-06-09 19:09:16+00:00
16404,,Примерная дата: 26.06.2024,2024-06-09 18:45:40+00:00
16403,PeerUser(user_id=787791913),А когда листинг?,2024-06-09 18:45:25+00:00
16401,,Slow withdraw прийдет после листинга,2024-06-09 18:42:42+00:00
16400,,Вам уведомление прийдет в бота,2024-06-09 18:42:14+00:00
16399,PeerUser(user_id=787791913),А як узнати коли вивод прийде?,2024-06-09 18:40:37+00:00
16398,,Вывод невозможно отменить,2024-06-09 18:30:42+00:00
16389,,2 TON,2024-06-09 18:24:47+00:00
16388,PeerUser(user_id=1789903962),10000 brett berapa ton?,2024-06-09 18:23:54+00:00
16386,PeerUser(user_id=710643613),,2024-06-09 17:52:09+00:00
16385,PeerUser(user_id=710643613),,2024-06-09 17:51:47+00:00
16384,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: ganking135
🔵Amount: 25000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/1010a366d4bcb81fb63f6595bd10b4b5ed442ece1c424a79f1dace4962d910e7",2024-06-09 16:00:06+00:00
16383,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: pawadyrov
🔵Amount: 11000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/4faa45e3a8a90a8d6448cd487b69a8256772ed90d47805f90670276550313461",2024-06-09 15:54:26+00:00
16382,,Сейчас чистим рейтинг рефералов от ботов,2024-06-09 13:30:07+00:00
16381,,"Зачислилось, проверьте еще раз.",2024-06-09 13:22:28+00:00
16380,,Тех.работы окончены,2024-06-09 13:22:21+00:00
16379,,Тех работы,2024-06-09 13:18:54+00:00
16378,PeerUser(user_id=6694780871),где мой вывод,2024-06-09 13:17:56+00:00
16377,PeerUser(user_id=485517647),А че монеты не зачилселись обратно?,2024-06-09 13:17:54+00:00
16376,PeerUser(user_id=722194576),У меня платный вывод был -2 к это типо что человек не прошел капчу ?,2024-06-09 13:17:11+00:00
16375,,переставьте,2024-06-09 13:17:11+00:00
16374,,Случайно отклонили,2024-06-09 13:17:10+00:00
16373,PeerUser(user_id=485517647),А где мой вывод?,2024-06-09 13:16:54+00:00
16371,,отняли 23к за 69 ботов и добавили 2к к этому,2024-06-09 13:15:48+00:00
16370,,У него 2 вывода по 25к и 69 рефералов капчу не прошло,2024-06-09 13:15:25+00:00
16368,,"😌New withdraw @BrettAirdrop_bot 

🧑‍🚀User: Faary7
🔵Amount: 25000 + 2000  $BRETT
☯️Fee: 0.08 TON
💎Network: TON
✔️Status: ⏺
❌Transaction: https://tonviewer.com/transaction/8f261d17124fdaee607f58b420b34b8ce9792352cae83bd0207e6cd326d3b6c4",2024-06-09 13:12:43+00:00
16363,,"Tonkeepe, TonHub, MyTonWallet",2024-06-09 12:28:57+00:00
16361,PeerUser(user_id=7195001143),How to deposit ton?,2024-06-09 12:25:19+00:00
16356,PeerUser(user_id=6609518067),thanks sir 👍🏻,2024-06-09 12:06:24+00:00
16355,,The chat has just opened!  We issue fast withdraw within 24 hours after opening this chat,2024-06-09 12:05:51+00:00
16353,PeerUser(user_id=6609518067),"sir saya telah widraw 25000 BRETT
ini lebih dari 10 jam tapi belum landing?",2024-06-09 12:04:43+00:00
16352,,У нас сеть TON,2024-06-09 12:04:32+00:00
16351,PeerUser(user_id=5893181464),"Я видел на байбите торуется ваш токен по 0.18$, или там другой?",2024-06-09 12:04:06+00:00
16350,,Вчера был,2024-06-09 12:03:58+00:00
16349,PeerUser(user_id=722194576),А чеки будут ?,2024-06-09 12:03:48+00:00
16348,,Чат открыт,2024-06-09 12:03:32+00:00
16347,,Бот восстановлен,2024-06-09 12:03:00+00:00
16345,PeerUser(user_id=822831356),,2024-06-09 09:26:48+00:00
16344,PeerUser(user_id=6609518067),,2024-06-09 09:25:06+00:00
16343,PeerUser(user_id=6200726186),,2024-06-09 06:26:42+00:00
